Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,999.0,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,days_of_inventory,tier,reorder_threshold
10-10-30,JULIETTE,101022,KI00,JULIETTE - CLASSIC BIKER - 72243,LATTE,815.L,9135729060668,397.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0,11,11.0,4367.0,30,doing_good,300
10-10-30,JULIETTE,101022,KI00,JULIETTE - CLASSIC BIKER - 72243,LATTE,815.S,9135729060644,397.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,11,11.0,4367.0,30,doing_good,300
20-30-20,RYDER WALLET,102614,FA25,RYDER - WALLET W/ COLOUR BLOCKED,BLACK/RED,918.NS.,0135729109726,68.0,0.0,8.0,2.0,5.0,4.0,1.0,0.0,3.0,2.0,5.0,3.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,0,64,64.0,4352.0,30,doing_good,300
20-30-20,DECLAN,102085,FA25,DECLAN - BI-FOLD WALLET W/CARD SLOTS & SLIP PKTS,BROWN,870.NS,0135729104593,29.99,26.0,25.0,5.0,12.0,12.0,2.0,6.0,1.0,7.0,18.0,7.0,5.0,5.0,16.0,4.0,10.0,5.0,4.0,6,176,144.0,4318.5599999999995,30,doing_good,300
20-10-30,CORBAN,101654,KI00,CORBAN - BOMBER W/ELBOW PANELS & SIDE TABS,COGNAC,730.XS.,0135729110541,537.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,9,8.0,4296.0,30,doing_good,300
20-10-30,CORBAN,101654,KI00,CORBAN - BOMBER W/ELBOW PANELS & SIDE TABS,RED,620XS,0135729102781,537.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,8,8.0,4296.0,30,doing_good,300
10-10-30,EMMILA,102611,FA25,EMMILA - BIKER BOMBER W/ BLAZER STYLE,BLACK,990.L.,0135729109704,329.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,13,13.0,4277.0,30,doing_good,300
10-30-20,JODELLE CARDHOLDER,100905,KI00,JODELLE - FOLDOVER CARDHOLDER W/COMPARTMENT,PURPLE,550NS,0135729102766,49.0,5.0,10.0,6.0,6.0,6.0,5.0,3.0,6.0,4.0,6.0,3.0,5.0,3.0,3.0,5.0,5.0,6.0,5.0,1,93,87.0,4263.0,30,doing_good,300
10-30-10,HEIDI CROSSBODY,102578,FA25,HEIDI - ASYMMETRICAL CROSSBODY BAG,BLACK,990.NS.,0135729109382,99.0,0.0,0.0,3.0,3.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,3,46,43.0,4257.0,30,doing_good,300
10-30-10,PRESLEY SATCHEL,102702,SP25,PRESLEY - SATCHEL W/ REMOVABLE STRAP & TOP HANDLES,MAGENTA,545.NS.,0135729110582,129.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,0,33,33.0,4257.0,30,doing_good,300
20-10-30,CHICAGO,102783,SP25,CHICAGO - BOMBER WITH KNIT CUFFS & WAISTBAND,BLACK,990.XS.,0135729111027,529.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10,8.0,4232.0,30,doing_good,300
20-10-30,BRAD,102785,SP25,BRAD - MOTO JACKET WITH ZIPPER CHEST POCKETS,RUB-OFF BLACK,977.L.,0135729111045,469.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,9,9.0,4221.0,30,doing_good,300
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE,ECRU,112.NS,0135729108810,68.0,0.0,10.0,6.0,0.0,5.0,4.0,0.0,2.0,4.0,3.0,0.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,0,62,62.0,4216.0,30,doing_good,300
10-30-20,ABERDEEN WALLET,101691,FA25,ABERDEEN - LARGE WALLET W/SLIP PKT & ZIP AROUND,GREEN,320.NS,0135729104177,69.0,27.0,9.0,0.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,4.0,10.0,0.0,4.0,2.0,4.0,0.0,5.0,0,88,61.0,4209.0,30,doing_good,300
20-10-10,RENFIELD,102562,FA25,RENFIELD - WOOL COAT W/FUR COL. & OUT VEST,BLACK/GREY,916.L.,0135729109163,349.99,1.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,14,12.0,4199.88,30,doing_good,300
20-10-10,GLEN,102649,FA25,GLEN - LONG LEATHER TRENCH COAT W/ BELT & DB,BLACK,990.XL,0135729109997,699.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,8,6.0,4194.0,30,doing_good,300
10-10-10,JOSEPHINE,102768,SP25,JOSEPHINE - LEATHER TRENCH COAT W/BELT,CARAMEL,710.3XS.,0135729110946,599.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,9,7.0,4193.0,30,doing_good,300
20-10-30,SAMUEL,102672,FA25,SAMUEL - BOMBER W/FAUX SHERPA COLLAR & ZIP FRONT,BLACK,990.L.,0135729110223,349.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,12,12.0,4188.0,30,doing_good,300
10-10-20,CLARICE,102462,SP25,CLARICE - WRAP W/2-PRONG BELT & FRONT GUNFLAPS,BLACK,990.XS,0135729107949,349.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0,12,12.0,4188.0,30,doing_good,300
10-10-30,TATIANA,101029,FA25,TATIANA - BIKER W/MULTI STITCHES SLEEVE HEM,BLACK,990.3XS,9135729099521,299.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,14,14.0,4186.0,30,doing_good,300
20-30-10,BRAM LAPTOP BAG,102070,ALL SEASON,BRAM - SMOOTH LAPTOP BAG W/DOUBLE STUD DETAIL,BLACK,990.NS,0135729104548,299.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,14,14.0,4186.0,30,doing_good,300
20-10-30,SEAN,102748,SP25,SEAN - SHIRT COLLAR BOMBER WITH ZIPPER POCKETS,BLACK,990.XS.,0135729110863,597.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10,7.0,4179.0,30,doing_good,300
10-10-30,LENAH,102745,SP25,LENAH - CLEAN CLASSIC BIKER BOMBER,BLACK,990.3XS.,0135729110839,597.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10,7.0,4179.0,30,doing_good,300
10-20-10,NOVA,102741,SP25,NOVA - CLASSIC BLAZER W/ ONE BUTTON,BLACK,990.XL.,0135729110805,379.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,11,11.0,4169.0,30,doing_good,300
10-10-30,AGATHA,102629,SP25,AGATHA - BOMBER W/ MULTIPLE VERTICAL PANELS,BLACK,990.2XS.,0135729109825,379.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0,11,11.0,4169.0,30,doing_good,300
10-10-30,AGATHA,102629,SP25,AGATHA - BOMBER W/ MULTIPLE VERTICAL PANELS,BLACK,990.M.,0135729109828,379.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0,11,11.0,4169.0,30,doing_good,300
20-30-20,PARKER,102111,KI00,PARKER - NYLON BI-FOLD WALLET W/LEATHER TRIM,BLACK/BLACK,919.NS,0135729104621,49.0,1.0,7.0,6.0,7.0,7.0,2.0,7.0,3.0,8.0,5.0,5.0,6.0,0.0,7.0,3.0,4.0,5.0,3.0,0,86,85.0,4165.0,30,doing_good,300
10-30-20,JODELLE CARDHOLDER,100905,KI00,JODELLE - FOLDOVER CARDHOLDER W/COMPARTMENT,ECRU,112.NS,0135729104293,49.0,22.0,9.0,4.0,7.0,5.0,5.0,7.0,3.0,4.0,3.0,7.0,4.0,0.0,4.0,5.0,12.0,3.0,3.0,0,107,85.0,4165.0,30,doing_good,300
10-30-20,VALENCIA LARGE WRISTLET,100903,FA25,VALENCIA - LARGE WRISTLET/WALLET W/ MULTIPLE SLOTS,FUCHSIA,520NS,0135729102676,79.99,0.0,9.0,3.0,11.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6.0,0.0,5.0,3.0,1.0,3.0,0.0,1,53,52.0,4159.48,30,doing_good,300
10-20-30,LORNA,101948,FA25,LORNA - CLASSIC PENCIL SKIRT W/FRONT & BACK SEAMS,BLACK,99014,0135729103260,297.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,17,14.0,4158.0,30,doing_good,300
20-30-10,ELIAM SLING BAG,102772,SP25,ELIAM - SLING W/TRIPLE COMPARTMENTS,BLACK,990.NS.,0135729110995,229.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,18,18.0,4122.0,30,doing_good,300
20-30-30,DUNCAN,102372,KI00,DUNCAN - TEXTURED 3 POINT GLOVE W/SNAP,BROWN,870.L,0135729107322,147.0,16.0,10.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,45,28.0,4116.0,30,doing_good,300
20-30-20,AXTON CARDHOLDER,102593,FA25,AXTON - LEATHER CARDHOLDER W/ CROCO. PRINTED,BLACK,990.NS.,0135729109320,57.0,0.0,10.0,3.0,5.0,3.0,6.0,1.0,3.0,3.0,3.0,4.0,4.0,4.0,7.0,5.0,4.0,3.0,4.0,0,72,72.0,4104.0,30,doing_good,300
10-30-20,ROSELLA CARDHOLDER,102587,FA25,ROSELLA - CARDHOLDER W/LEATHER TAB CLOSURE,SAND,116.NS.,0135729109397,67.0,0.0,5.0,2.0,1.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,3.0,0,61,61.0,4087.0,30,doing_good,300
10-30-20,ROSELLA CARDHOLDER,102587,FA25,ROSELLA - CARDHOLDER W/LEATHER TAB CLOSURE,MOKA,830.NS.,0135729109401,67.0,0.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0,0,61,61.0,4087.0,30,doing_good,300
10-30-20,ABERDEEN WALLET,101691,FA25,ABERDEEN - LARGE WALLET W/SLIP PKT & ZIP AROUND,BROWN,870.NS,0135729108829,69.0,0.0,12.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,3.0,4.0,3.0,5.0,2.0,4.0,0,59,59.0,4071.0,30,doing_good,300
20-30-20,NOLE BI-FOLD CARDHOLDER,102619,FA25,NOLE - BI-FOLD CARDHOLDER W/STITCH DETAILS,TAN,720.NS.,0135729109743,47.0,3.0,10.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,7.0,4.0,4.0,4.0,0,89,86.0,4042.0,30,doing_good,300
20-10-30,BOWEN,101787,KI00,BOWEN - BOMBER W/CHEST YOKE & ELBOW PATCHES,BORDEAUX,670S,0135729104096,449.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,10,9.0,4041.0,30,doing_good,300
20-10-30,RONAN,100805,KI00,RONAN - MOTO BOMBER WITH ZIP CHEST POCKETS,RED,620.M,0135729108714,449.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0,9,9.0,4041.0,30,doing_good,300
10-20-10,MONACO BLAZER,102770,SP25,MONACO - LEATHER BLAZER W/ 3-BUTTON FRONT CLOSURE,BLACK,990.3XS.,0135729110978,577.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,7.0,4039.0,30,doing_good,300
10-10-30,MONACO REVERSIBLE JACKET,102749,SP25,MONACO - REVERSIBLE JACKET W/BAND COLLAR ZIP FRONT,SAND,116.3XS.,0135729110885,577.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,7,7.0,4039.0,30,doing_good,300
20-30-10,GILLES LAPTOP BAG,102066,FA25,GILLES - LAPTOP BAG W/DOUBLE ENTRY & ZIP FRT PKTS,BLACK,990.NS,0135729104544,269.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1,16,15.0,4035.0,30,doing_good,300
10-10-30,DARIA,101472,KI00,DARIA - SLIM FIT CROPPED BIKER W/PERFORATED BACK,BLACK,990.2XS,9135729086958,447.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,9,9.0,4023.0,30,doing_good,300
10-10-20,RUBINA,102343,FA25,RUBINA - SHEARLING JACKET W/OVERSIZED COLLAR,COGNAC,730.M,0135729107111,999.99,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17,4.0,3999.96,30,doing_good,300
10-10-20,RUBINA,102343,FA25,RUBINA - SHEARLING JACKET W/OVERSIZED COLLAR,COGNAC,730.2XS,0135729107108,999.99,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,4.0,3999.96,30,doing_good,300
20-10-20,SANDER,101810,FA26,SANDER - CLEAN JACKET W/ZIP-OUT FRONT INSERT,BLACK,990.XS,0135729102326,399.99,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,12,10.0,3999.9,30,doing_good,300
10-10-10,GLORYA,102347,FA25,GLORYA - LONG SHEARLING COAT W/OVERSIZE COL,BLACK,990.2XS,0135729107068,1999.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2.0,3998.0,30,doing_good,300
20-20-50,MILES,102517,SP24,MILES - DRESS SHIRT W/CF SNAP CLOSURE,COGNAC,730.XS,0135729108466,499.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8,8.0,3992.0,30,doing_good,300
20-10-30,MAXTON,102516,SP25,MAXTON - BONDED LEATHER DENIM-INSPIRED JACKET,BLUE MIST,411.L,0135729108482,499.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,8,8.0,3992.0,30,doing_good,300
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,SAND,116.XL.,0135729110813,399.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,10,10.0,3990.0,30,doing_good,300
10-20-10,VIVENNE,102610,SP25,VIVENNE - CLASSIC LAPEL JACKET W/ FRONT BUTTON,BLACK,990.M.,0135729109687,399.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,10,10.0,3990.0,30,doing_good,300
10-20-10,BETTY,102742,SP25,BETTY - COLLARLESS SHORT BLAZER,BLACK,990.XL.,0135729110821,399.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,10,10.0,3990.0,30,doing_good,300
10-10-30,ADELYN,102452,SP25,ADELYN - SLIM-FIT BIKER W/SQUARED COLLAR,BLACK,990.S,0135729107796,399.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,11,10.0,3990.0,30,doing_good,300
10-20-10,VIVENNE,102610,SP25,VIVENNE - CLASSIC LAPEL JACKET W/ FRONT BUTTON,BLACK,990.XS.,0135729109685,399.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0,10,10.0,3990.0,30,doing_good,300
10-20-40,DANA,102121,KI00,DANA - LEATHER PANTS WITH KNIT FABRIC PACK PANELS,BLACK,990.00,0135729104840,249.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,19,16.0,3984.0,30,doing_good,300
10-10-30,VALE,102419,FA26,VALE - RUB-OFF LEATHER CASUAL BIKER BOMBER,RUB-OFF BLACK,977.XL.,0135729110361,497.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,8,8.0,3976.0,30,doing_good,300
20-10-30,DESTAN,102528,SP25,DESTAN - BOMBER W/ FRONT ZIP & STAND COLLAR,BLACK,990.L,0135729108559,497.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2,10,8.0,3976.0,30,doing_good,300
20-10-30,DESTAN,102528,SP25,DESTAN - BOMBER W/ FRONT ZIP & STAND COLLAR,STEEL BLUE,460.XL.,0135729110566,497.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1,9,8.0,3976.0,30,doing_good,300
10-10-30,JULIETTE,101022,KI00,JULIETTE - CLASSIC BIKER - 72243,RADIANT RED,633.M,0135729107756,397.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,10,10.0,3970.0,30,doing_good,300
10-10-30,JULIETTE,101022,KI00,JULIETTE - CLASSIC BIKER - 72243,BORDEAUX,670S,0135729102789,397.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0,10,10.0,3970.0,30,doing_good,300
20-30-20,NASH WALLET,102592,FA25,NASH - WALLET W/V-SHAPE SLOTS,BLACK,990.NS.,0135729109322,49.0,8.0,12.0,4.0,7.0,6.0,2.0,4.0,4.0,7.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,0,89,81.0,3969.0,30,doing_good,300
10-30-20,LEYLAND CARDHOLDER,102379,FA24,LEYLAND - MEDIUM CARDHOLDER W/ BI-FOLD,BLACK/TAUPE,905.NS,0135729107281,79.0,4.0,16.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,1,55,50.0,3950.0,30,doing_good,300
10-30-20,LEYLAND CARDHOLDER,102379,FA24,LEYLAND - MEDIUM CARDHOLDER W/ BI-FOLD,DARK TAUPE/OYSTER,822.NS,0135729107280,79.0,9.0,17.0,0.0,6.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,1,60,50.0,3950.0,30,doing_good,300
10-10-30,EMMILA,102611,FA25,EMMILA - BIKER BOMBER W/ BLAZER STYLE,BLACK,990.M.,0135729109703,329.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,12,12.0,3948.0,30,doing_good,300
10-30-20,DAPHNE CARDHOLDER,101911,FA25,DAPHNE - LONG CARDHOLDER W/TAB CLOSURE,FIRE RED,622.NS,0135729105953,68.0,0.0,9.0,3.0,2.0,7.0,1.0,0.0,5.0,0.0,4.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,5.0,0,58,58.0,3944.0,30,doing_good,300
10-30-20,ABERDEEN WALLET,101691,FA25,ABERDEEN - LARGE WALLET W/SLIP PKT & ZIP AROUND,IVORY,113.NS,0135729104180,69.0,0.0,8.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,0.0,0,57,57.0,3933.0,30,doing_good,300
20-30-20,AESON,102083,FA25,AESON - BI-FOLD WALLET W/ COLOUR BLOCK,BROWN/ORANGE,897.NS,0135729104598,29.99,40.0,11.0,6.0,13.0,9.0,4.0,6.0,5.0,5.0,18.0,4.0,7.0,2.0,12.0,3.0,9.0,14.0,3.0,7,178,131.0,3928.6899999999996,30,doing_good,300
30-60-60,"MONACO 18"" CARRY-ON CASE",102680,ALL SEASON,"MONACO - 18"" PC HARD SPINNER CARRY-ON LUGGAGE CASE",BLACK,990.NS.,0135729110249,119.0,132.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0,165,33.0,3927.0,30,doing_good,300
10-20-10,NINA,102472,SP25,NINA - NEW BASIC LIVIA BLAZER,LATTE,815.2XS.,0135729110334,279.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,20,14.0,3906.0,30,doing_good,300
20-10-30,GEDDY,102338,FA25,GEDDY - SHEARLING/NAPA BOMBER W/ STAND COLLAR,BLACK,990.L,0135729107137,1299.99,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,3.0,3899.9700000000003,30,doing_good,300
20-10-30,GEDDY,102338,FA25,GEDDY - SHEARLING/NAPA BOMBER W/ STAND COLLAR,BLACK,990.S,0135729107135,1299.99,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,3.0,3899.9700000000003,30,doing_good,300
20-10-20,DENZELL,102339,FA25,DENZELL - SHEARLING JACKET W/ BUTTON FRONT,COGNAC,730.2XL,0135729107125,1299.99,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14,3.0,3899.9700000000003,30,doing_good,300
20-10-20,JARRET,101880,FA26,JARRET - JACKET W/ZIP-OUT BIB & SINGLE BREASTED,BLACK,9902XL,0135729103112,299.99,8.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1,22,13.0,3899.87,30,doing_good,300
20-30-20,CLARK,102127,FA25,CLARK - BI-FOLD WALLET W/CHANGE POCKET,COGNAC,730.NS,0135729104848,59.0,0.0,1.0,3.0,7.0,10.0,0.0,6.0,3.0,5.0,11.0,0.0,1.0,0.0,9.0,0.0,7.0,3.0,0.0,0,66,66.0,3894.0,30,doing_good,300
10-30-20,CELINA MEDIUM BI-FOLD WALLET,101920,FA25,CELINA - MED BI-FOLD WALLET W/SLIP POCKETS,MOKA,830.NS,0135729108823,79.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,4.0,5.0,5.0,2.0,4.0,4.0,7.0,3.0,5.0,0.0,0.0,0,49,49.0,3871.0,30,doing_good,300
20-30-20,LELAND,102081,FA24,LELAND - BI-FOLD WALLET W/CARD SLOTS & SLIP PKTS,BLACK,990.NS,0135729104606,49.0,85.0,14.0,2.0,4.0,6.0,5.0,6.0,2.0,3.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,5.0,4.0,0,164,79.0,3871.0,30,doing_good,300
10-20-30,LORNA,101948,FA25,LORNA - CLASSIC PENCIL SKIRT W/FRONT & BACK SEAMS,BLACK,99000,0135729103253,297.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,18,13.0,3861.0,30,doing_good,300
20-10-10,RENFIELD,102562,FA25,RENFIELD - WOOL COAT W/FUR COL. & OUT VEST,BLACK/GREY,916.XL.,0135729109160,349.99,15.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0,26,11.0,3849.8900000000003,30,doing_good,300
10-30-10,SELENE SHOULDER BAG,102705,SP25,SELENE - SHOULDER BAG W/ CONTRAST SHOULDER STRAPS,BLACK/SADDLE,907.NS.,0135729110595,109.99,15.0,0.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,22,72,35.0,3849.6499999999996,30,doing_good,300
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,SAGE,312.S,0135729107584,427.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,9,9.0,3843.0,30,doing_good,300
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,SAGE,312.L,0135729107586,427.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9,9.0,3843.0,30,doing_good,300
10-10-30,MAGALIE,101028,KI00,MAGALIE - BOMBER W/ZIP POCKETS & SIDE ELASTIC,LATTE,815.2XL.,0135729110505,427.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,9,9.0,3843.0,30,doing_good,300
