Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,tier,reorder_quantity,tier_description
12-72-58,ADVENTURE SEEKER,469711,FA25,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN TEAL,TEAL,990.XS,3780637611450,179.87,29,29.0,49.0,34.0,34.0,23.0,25.0,6.0,1.0,12.0,0.0,25.0,14.0,17.0,19.0,9.0,14.0,12.0,0,323,323,58098.01,best_sellers,440,Top 10% performers - High demand items
57-31-54,KEYSI,737157,SP25,KEYSI - WALLETS & ACCESSORIES IN RED,RED,549.L,8729057933817,132.86,38,38.0,88.0,50.0,30.0,26.0,47.0,23.0,11.0,9.0,14.0,6.0,15.0,13.0,13.0,25.0,9.0,20.0,5,437,437,58059.82000000001,best_sellers,440,Top 10% performers - High demand items
93-27-91,WILLOWBY,745698,SP25,WILLOWBY - WOMEN'S HANDBAGS IN RED,RED,440NS,7473733279066,187.16,37,37.0,85.0,28.0,16.0,6.0,3.0,7.0,12.0,4.0,12.0,14.0,9.0,12.0,23.0,13.0,7.0,20.0,4,308,308,57645.28,best_sellers,572,Top 10% performers - High demand items
61-51-94,KEYSI,470675,SP24,KEYSI - WALLETS & ACCESSORIES IN BORDEAUX,BORDEAUX,990.2XL,6166794371477,136.28,95,95.0,98.0,7.0,28.0,19.0,43.0,0.0,15.0,14.0,14.0,11.0,21.0,18.0,9.0,10.0,6.0,14.0,2,422,422,57510.16,best_sellers,440,Top 10% performers - High demand items
45-94-37,KEYSI,680885,FA26,KEYSI - WALLETS & ACCESSORIES IN CARAMEL,CARAMEL,918.NS,7520674256664,187.3,6,6.0,35.0,5.0,24.0,21.0,45.0,22.0,19.0,20.0,25.0,1.0,21.0,0.0,25.0,21.0,10.0,6.0,0,306,306,57313.8,best_sellers,440,Top 10% performers - High demand items
55-60-69,EDITH,468057,FA25,EDITH - WOMEN'S HANDBAGS IN MINK,MINK,549.M,4425227224462,197.23,25,25.0,100.0,40.0,14.0,6.0,9.0,15.0,5.0,4.0,1.0,19.0,6.0,10.0,2.0,4.0,15.0,14.0,5,289,289,56999.469999999994,best_sellers,572,Top 10% performers - High demand items
13-73-20,MARIAM,419445,SP24,MARIAM - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,730.S,5685930082169,167.26,59,59.0,50.0,2.0,9.0,13.0,48.0,22.0,11.0,23.0,5.0,1.0,6.0,3.0,25.0,17.0,20.0,25.0,3,339,339,56701.14,best_sellers,572,Top 10% performers - High demand items
43-43-84,ABERDEEN,427534,KI00,ABERDEEN - WALLETS & ACCESSORIES IN OLIVE,OLIVE,730.L,4169497357706,154.81,76,76.0,92.0,20.0,32.0,10.0,16.0,12.0,7.0,1.0,17.0,21.0,12.0,10.0,7.0,24.0,0.0,9.0,3,366,366,56660.46,best_sellers,440,Top 10% performers - High demand items
36-77-52,ADVENTURE SEEKER,102971,KI00,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN SAGE,SAGE,440NS,4406570752529,165.86,53,53.0,36.0,3.0,17.0,39.0,39.0,7.0,12.0,12.0,17.0,1.0,25.0,23.0,19.0,21.0,4.0,13.0,2,341,341,56558.26,best_sellers,440,Top 10% performers - High demand items
90-11-49,ELIAM,320573,FA25,ELIAM - MEN'S LAPTOP BAGS IN BORDEAUX,BORDEAUX,549.L,6886848190756,245.64,7,7.0,65.0,17.0,6.0,0.0,1.0,13.0,20.0,14.0,25.0,5.0,9.0,4.0,22.0,3.0,5.0,13.0,5,229,229,56251.56,best_sellers,528,Top 10% performers - High demand items
74-93-48,ADVENTURE SEEKER,889817,FA24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN TAUPE,TAUPE,730.2XS,5257540301685,196.02,38,38.0,51.0,31.0,3.0,24.0,1.0,14.0,23.0,4.0,7.0,21.0,16.0,3.0,17.0,9.0,17.0,6.0,2,285,285,55865.700000000004,best_sellers,440,Top 10% performers - High demand items
14-46-93,KEYSI,426594,FA24,KEYSI - WALLETS & ACCESSORIES IN BORDEAUX,BORDEAUX,730.NS,9142558399589,179.93,4,4.0,57.0,34.0,36.0,13.0,31.0,23.0,20.0,8.0,12.0,16.0,2.0,1.0,5.0,20.0,12.0,16.0,2,310,310,55778.3,best_sellers,440,Top 10% performers - High demand items
94-76-28,KEYSI,173735,FA25,KEYSI - WALLETS & ACCESSORIES IN SAND,SAND,549.S,5417388431219,160.01,77,77.0,60.0,16.0,9.0,8.0,49.0,2.0,20.0,10.0,15.0,3.0,19.0,14.0,9.0,12.0,9.0,16.0,5,348,348,55683.479999999996,best_sellers,440,Top 10% performers - High demand items
55-39-76,WILLOWBY,147047,ALL SEASON,WILLOWBY - WOMEN'S HANDBAGS IN SKY BLUE,SKY BLUE,990.M,6171846370877,176.21,54,54.0,73.0,10.0,1.0,36.0,31.0,6.0,7.0,7.0,12.0,8.0,25.0,2.0,10.0,18.0,9.0,7.0,5,316,316,55682.36,best_sellers,572,Top 10% performers - High demand items
45-78-11,KEYSI,509616,FA25,KEYSI - WALLETS & ACCESSORIES IN DARK NAVY,DARK NAVY,549.2XS,2942317251972,139.89,61,61.0,35.0,44.0,37.0,25.0,50.0,18.0,22.0,1.0,13.0,12.0,22.0,9.0,0.0,9.0,15.0,25.0,2,398,398,55676.219999999994,best_sellers,440,Top 10% performers - High demand items
66-74-83,MARIAM,242219,SP24,MARIAM - WOMEN'S HANDBAGS IN MINK,MINK,990.L,7227401561982,174.92,94,94.0,14.0,10.0,45.0,43.0,50.0,0.0,0.0,5.0,2.0,2.0,14.0,17.0,3.0,4.0,0.0,15.0,5,318,318,55624.56,best_sellers,572,Top 10% performers - High demand items
13-22-17,ABERDEEN,338008,SP25,ABERDEEN - WALLETS & ACCESSORIES IN SAGE,SAGE,730.S,4637202648998,152.32,87,87.0,3.0,27.0,48.0,20.0,8.0,23.0,23.0,25.0,4.0,23.0,21.0,1.0,22.0,22.0,4.0,4.0,5,365,365,55596.799999999996,best_sellers,440,Top 10% performers - High demand items
51-18-17,ADVENTURE SEEKER,447171,FA24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.2XS,5865332102929,145.57,97,97.0,92.0,15.0,8.0,35.0,41.0,14.0,17.0,4.0,10.0,8.0,0.0,9.0,16.0,11.0,3.0,0.0,0,380,380,55316.6,best_sellers,440,Top 10% performers - High demand items
62-45-75,ADVENTURE SEEKER,794513,FA25,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN CAMEL,CAMEL,990.XS,4792625523629,174.22,93,93.0,23.0,7.0,18.0,6.0,49.0,10.0,22.0,22.0,20.0,3.0,0.0,7.0,7.0,2.0,6.0,22.0,5,317,317,55227.74,best_sellers,440,Top 10% performers - High demand items
34-65-97,EDITH,927392,KI00,EDITH - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,847.NS,2407150679698,196.87,1,1.0,20.0,36.0,29.0,36.0,39.0,8.0,10.0,4.0,16.0,20.0,5.0,2.0,21.0,11.0,8.0,13.0,1,279,279,54926.73,best_sellers,572,Top 10% performers - High demand items
21-16-61,ELIAM,240990,FA26,ELIAM - MEN'S LAPTOP BAGS IN SAND,SAND,730.L,3044146513555,204.58,46,46.0,26.0,32.0,33.0,6.0,6.0,3.0,0.0,24.0,8.0,0.0,1.0,19.0,12.0,16.0,21.0,15.0,2,268,268,54827.44,best_sellers,528,Top 10% performers - High demand items
54-60-36,HADY,139581,SP24,HADY - WOMEN'S HANDBAGS IN DARK TAUPE,DARK TAUPE,990.M,9371767675804,176.05,42,42.0,94.0,1.0,46.0,22.0,19.0,4.0,10.0,10.0,11.0,8.0,3.0,5.0,1.0,19.0,4.0,10.0,1,309,309,54399.450000000004,best_sellers,572,Top 10% performers - High demand items
40-12-27,ABERDEEN,504554,FA25,ABERDEEN - WALLETS & ACCESSORIES IN DUSK,DUSK,918.NS,4142639547866,180.68,5,5.0,41.0,13.0,11.0,39.0,31.0,10.0,23.0,23.0,13.0,8.0,14.0,0.0,20.0,16.0,25.0,9.0,4,301,301,54384.68,best_sellers,440,Top 10% performers - High demand items
29-25-40,ABERDEEN,936256,FA24,ABERDEEN - WALLETS & ACCESSORIES IN CHESTNUT,CHESTNUT,549.XS,4924589666373,155.07,78,78.0,62.0,19.0,18.0,4.0,16.0,8.0,7.0,8.0,21.0,22.0,12.0,24.0,1.0,10.0,25.0,15.0,2,350,350,54274.5,best_sellers,440,Top 10% performers - High demand items
65-94-63,EDITH,562190,FA25,EDITH - WOMEN'S HANDBAGS IN MINK,MINK,549.XL,1615858497510,191.6,3,3.0,68.0,50.0,19.0,8.0,27.0,10.0,9.0,9.0,19.0,20.0,9.0,11.0,4.0,1.0,1.0,15.0,0,283,283,54222.799999999996,best_sellers,572,Top 10% performers - High demand items
80-73-75,MARIAM,834380,FA26,MARIAM - WOMEN'S HANDBAGS IN TEAL,TEAL,918.NS,7490503610935,180.06,15,15.0,96.0,21.0,18.0,27.0,7.0,4.0,22.0,0.0,2.0,18.0,1.0,23.0,8.0,17.0,16.0,5.0,2,300,300,54018.0,best_sellers,572,Top 10% performers - High demand items
79-73-71,KEYSI,208927,KI00,KEYSI - WALLETS & ACCESSORIES IN DARK NAVY,DARK NAVY,990.S,7371851244661,155.51,62,62.0,74.0,42.0,21.0,24.0,22.0,3.0,5.0,0.0,7.0,9.0,22.0,0.0,8.0,15.0,18.0,15.0,0,347,347,53961.969999999994,best_sellers,440,Top 10% performers - High demand items
49-91-23,WILLOWBY,196699,KI00,WILLOWBY - WOMEN'S HANDBAGS IN SAGE,SAGE,990.S,1559695516807,164.63,50,50.0,81.0,0.0,19.0,38.0,7.0,7.0,18.0,10.0,14.0,1.0,3.0,20.0,20.0,25.0,8.0,5.0,1,326,326,53669.38,best_sellers,572,Top 10% performers - High demand items
64-87-13,ADVENTURE SEEKER,549980,SP25,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN CAMEL,CAMEL,549.2XS,2528002826758,121.84,84,84.0,84.0,28.0,14.0,36.0,37.0,8.0,10.0,17.0,16.0,25.0,14.0,1.0,24.0,24.0,2.0,16.0,3,440,440,53609.6,best_sellers,440,Top 10% performers - High demand items
75-99-31,WILLOWBY,699095,ALL SEASON,WILLOWBY - WOMEN'S HANDBAGS IN TAUPE,TAUPE,990.NS,1980347081194,154.92,72,72.0,66.0,0.0,4.0,47.0,22.0,13.0,23.0,16.0,13.0,17.0,25.0,1.0,1.0,1.0,1.0,23.0,3,345,345,53447.399999999994,best_sellers,572,Top 10% performers - High demand items
48-99-53,KEYSI,759632,FA26,KEYSI - WALLETS & ACCESSORIES IN BRITISH TAN,BRITISH TAN,549.XL,6735511374685,143.49,43,43.0,57.0,25.0,11.0,41.0,49.0,7.0,0.0,4.0,6.0,12.0,23.0,12.0,19.0,21.0,18.0,22.0,1,370,370,53091.3,best_sellers,440,Top 10% performers - High demand items
62-23-99,MARIAM,191823,ALL SEASON,MARIAM - WOMEN'S HANDBAGS IN DARK NAVY,DARK NAVY,730.XS,5788762200131,168.5,53,53.0,32.0,0.0,37.0,4.0,34.0,22.0,10.0,10.0,1.0,15.0,21.0,25.0,2.0,18.0,15.0,16.0,5,315,315,53077.5,best_sellers,572,Top 10% performers - High demand items
18-65-69,EDITH,337981,FA24,EDITH - WOMEN'S HANDBAGS IN CAMEL,CAMEL,549.2XS,6228492378339,158.33,32,32.0,35.0,30.0,23.0,31.0,31.0,8.0,12.0,7.0,18.0,2.0,20.0,9.0,20.0,18.0,23.0,16.0,0,335,335,53040.55,best_sellers,572,Top 10% performers - High demand items
49-86-59,EDITH,692531,SP24,EDITH - WOMEN'S HANDBAGS IN TEAL,TEAL,440NS,4470896156749,200.87,23,23.0,60.0,6.0,1.0,11.0,4.0,0.0,22.0,8.0,22.0,22.0,21.0,25.0,16.0,7.0,10.0,6.0,2,264,264,53029.68,best_sellers,572,Top 10% performers - High demand items
10-53-24,KEYSI,765848,SP25,KEYSI - WALLETS & ACCESSORIES IN OLIVE,OLIVE,918.NS,5345273441855,164.66,19,19.0,44.0,29.0,36.0,6.0,22.0,18.0,22.0,14.0,5.0,25.0,5.0,7.0,23.0,22.0,25.0,0.0,4,322,322,53020.52,best_sellers,440,Top 10% performers - High demand items
32-57-79,KEYSI,657362,FA24,KEYSI - WALLETS & ACCESSORIES IN RADIANT RED,RADIANT RED,918.NS,8291054960365,135.36,62,62.0,11.0,30.0,20.0,43.0,49.0,17.0,4.0,17.0,17.0,21.0,20.0,21.0,9.0,19.0,18.0,13.0,1,391,391,52925.76,best_sellers,440,Top 10% performers - High demand items
44-36-81,HARPER,732948,SP25,HARPER - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,730.2XS,1564386706097,222.84,5,5.0,22.0,11.0,17.0,7.0,39.0,13.0,2.0,7.0,16.0,17.0,1.0,24.0,24.0,14.0,8.0,10.0,3,237,237,52813.08,best_sellers,572,Top 10% performers - High demand items
52-92-51,HARPER,494801,KI00,HARPER - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,990.XS,6350849070695,150.23,89,89.0,22.0,3.0,11.0,49.0,14.0,12.0,23.0,19.0,6.0,4.0,8.0,19.0,15.0,13.0,20.0,24.0,0,351,351,52730.729999999996,best_sellers,572,Top 10% performers - High demand items
22-48-90,ABERDEEN,783652,SP25,ABERDEEN - WALLETS & ACCESSORIES IN DUSK,DUSK,549.L,4959317483738,196.81,61,61.0,43.0,13.0,18.0,12.0,2.0,17.0,3.0,9.0,2.0,1.0,8.0,25.0,12.0,16.0,22.0,2.0,0,266,266,52351.46,best_sellers,440,Top 10% performers - High demand items
82-79-59,ADVENTURE SEEKER,370211,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN TEAL,TEAL,730.L,4955870059608,173.92,45,45.0,50.0,2.0,0.0,31.0,34.0,14.0,25.0,15.0,1.0,5.0,4.0,25.0,14.0,7.0,14.0,15.0,3,301,301,52349.92,best_sellers,440,Top 10% performers - High demand items
50-84-41,EDITH,780263,FA25,EDITH - WOMEN'S HANDBAGS IN DUSK,DUSK,990.NS,7187644684896,161.7,31,31.0,39.0,17.0,32.0,36.0,22.0,9.0,5.0,6.0,20.0,16.0,20.0,11.0,13.0,19.0,1.0,24.0,2,321,321,51905.7,best_sellers,572,Top 10% performers - High demand items
53-40-70,HARPER,956093,ALL SEASON,HARPER - WOMEN'S HANDBAGS IN DUSK,DUSK,730.XS,8612746126872,154.3,36,36.0,70.0,5.0,20.0,42.0,7.0,19.0,25.0,17.0,11.0,2.0,23.0,25.0,9.0,2.0,14.0,7.0,0,334,334,51536.200000000004,best_sellers,572,Top 10% performers - High demand items
62-74-16,KEYSI,731600,SP25,KEYSI - WALLETS & ACCESSORIES IN SAGE,SAGE,549.M,8732399234869,132.62,80,80.0,66.0,12.0,39.0,19.0,43.0,25.0,8.0,11.0,1.0,23.0,22.0,5.0,2.0,13.0,12.0,7.0,4,388,388,51456.560000000005,best_sellers,440,Top 10% performers - High demand items
67-63-43,WILLOWBY,340254,KI00,WILLOWBY - WOMEN'S HANDBAGS IN LATTE,LATTE,990.XL,9090266289065,162.36,82,82.0,81.0,1.0,47.0,23.0,2.0,18.0,5.0,0.0,21.0,14.0,0.0,6.0,2.0,2.0,2.0,9.0,1,315,315,51143.4,best_sellers,572,Top 10% performers - High demand items
62-43-57,ABERDEEN,947824,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN RADIANT RED,RADIANT RED,990.XS,9159019535175,144.42,77,77.0,39.0,38.0,44.0,9.0,50.0,9.0,5.0,4.0,24.0,10.0,0.0,3.0,3.0,10.0,8.0,21.0,4,354,354,51124.67999999999,best_sellers,440,Top 10% performers - High demand items
70-71-34,HADY,772347,FA26,HADY - WOMEN'S HANDBAGS IN MINK,MINK,549.XS,1426196825625,177.98,6,6.0,41.0,18.0,48.0,16.0,40.0,8.0,12.0,3.0,9.0,8.0,11.0,2.0,24.0,17.0,12.0,10.0,4,285,285,50724.299999999996,best_sellers,572,Top 10% performers - High demand items
64-99-97,KEYSI,632559,SP25,KEYSI - WALLETS & ACCESSORIES IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.2XL,5158584673856,139.53,61,61.0,63.0,44.0,31.0,29.0,23.0,9.0,9.0,15.0,6.0,1.0,11.0,0.0,25.0,11.0,18.0,6.0,2,362,362,50509.86,best_sellers,440,Top 10% performers - High demand items
63-98-47,ABERDEEN,816765,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN OLIVE,OLIVE,730.NS,4872579658453,150.7,21,21.0,59.0,17.0,25.0,25.0,8.0,16.0,23.0,22.0,8.0,4.0,24.0,25.0,11.0,16.0,7.0,24.0,2,335,335,50484.49999999999,best_sellers,440,Top 10% performers - High demand items
94-58-21,EDITH,161585,ALL SEASON,EDITH - WOMEN'S HANDBAGS IN LIGHT GREY,LIGHT GREY,549.2XS,3977870031955,195.65,28,28.0,20.0,19.0,3.0,35.0,10.0,20.0,7.0,11.0,11.0,9.0,4.0,24.0,13.0,10.0,12.0,22.0,5,258,258,50477.700000000004,best_sellers,572,Top 10% performers - High demand items
77-50-17,HADY,995614,SP25,HADY - WOMEN'S HANDBAGS IN SAGE,SAGE,549.XS,3175816612278,150.7,25,25.0,48.0,20.0,46.0,16.0,20.0,0.0,19.0,16.0,12.0,24.0,12.0,0.0,10.0,20.0,24.0,22.0,0,334,334,50333.799999999996,best_sellers,572,Top 10% performers - High demand items
76-57-79,ABERDEEN,204584,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN LATTE,LATTE,918.NS,7354015223172,168.89,71,71.0,5.0,49.0,3.0,43.0,1.0,18.0,4.0,11.0,7.0,25.0,6.0,3.0,10.0,6.0,20.0,16.0,5,298,298,50329.219999999994,best_sellers,440,Top 10% performers - High demand items
24-50-28,MARIAM,895378,SP25,MARIAM - WOMEN'S HANDBAGS IN TEAL,TEAL,620.NS,7520666377320,167.15,21,21.0,99.0,4.0,11.0,23.0,23.0,18.0,0.0,15.0,6.0,2.0,19.0,25.0,3.0,23.0,6.0,3.0,4,301,301,50312.15,best_sellers,572,Top 10% performers - High demand items
88-94-28,MARIAM,709952,FA25,MARIAM - WOMEN'S HANDBAGS IN BRITISH TAN,BRITISH TAN,730.NS,9789745919407,165.83,43,43.0,58.0,19.0,14.0,16.0,8.0,15.0,8.0,10.0,9.0,18.0,16.0,7.0,20.0,19.0,23.0,0.0,0,303,303,50246.490000000005,best_sellers,572,Top 10% performers - High demand items
19-51-64,KEYSI,919532,KI00,KEYSI - WALLETS & ACCESSORIES IN BLACK,BLACK,990.S,5484660740163,176.15,24,24.0,25.0,39.0,4.0,12.0,42.0,18.0,4.0,24.0,18.0,20.0,20.0,10.0,1.0,0.0,8.0,14.0,0,283,283,49850.450000000004,doing_good,264,Next 20% - Steady performers
24-98-74,EDITH,355984,SP24,EDITH - WOMEN'S HANDBAGS IN TEAL,TEAL,549.XL,2740342956511,157.68,17,17.0,9.0,17.0,21.0,48.0,26.0,20.0,9.0,12.0,15.0,15.0,8.0,21.0,19.0,17.0,23.0,18.0,5,315,315,49669.200000000004,doing_good,343,Next 20% - Steady performers
79-76-84,ABERDEEN,997017,SP25,ABERDEEN - WALLETS & ACCESSORIES IN ELEMENTAL BLUE,ELEMENTAL BLUE,730.2XS,2254870515207,156.62,87,87.0,18.0,49.0,10.0,28.0,28.0,20.0,3.0,1.0,19.0,14.0,20.0,6.0,9.0,0.0,3.0,1.0,0,316,316,49491.92,doing_good,264,Next 20% - Steady performers
12-46-90,ADVENTURE SEEKER,773175,KI00,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN DUSK,DUSK,918.NS,2875666740723,139.56,95,95.0,32.0,23.0,11.0,15.0,49.0,3.0,6.0,12.0,24.0,25.0,23.0,6.0,20.0,0.0,2.0,7.0,0,353,353,49264.68,doing_good,264,Next 20% - Steady performers
14-64-24,ABERDEEN,698627,KI00,ABERDEEN - WALLETS & ACCESSORIES IN OLIVE,OLIVE,847.NS,1356249339369,162.4,10,10.0,41.0,45.0,3.0,48.0,18.0,20.0,9.0,25.0,5.0,5.0,6.0,17.0,22.0,3.0,9.0,17.0,2,303,303,49207.200000000004,doing_good,264,Next 20% - Steady performers
37-11-22,ABERDEEN,676199,FA25,ABERDEEN - WALLETS & ACCESSORIES IN LATTE,LATTE,549.2XS,1436018468971,131.15,68,68.0,24.0,42.0,0.0,40.0,30.0,20.0,19.0,12.0,1.0,23.0,24.0,13.0,7.0,3.0,23.0,24.0,4,373,373,48918.950000000004,doing_good,264,Next 20% - Steady performers
91-51-49,EDITH,924171,SP25,EDITH - WOMEN'S HANDBAGS IN BLACK,BLACK,990.NS,2784663117666,172.65,42,42.0,8.0,2.0,42.0,34.0,7.0,16.0,11.0,22.0,12.0,4.0,10.0,12.0,21.0,9.0,11.0,20.0,4,283,283,48859.950000000004,doing_good,343,Next 20% - Steady performers
19-34-59,HADY,484638,SP24,HADY - WOMEN'S HANDBAGS IN DARK TAUPE,DARK TAUPE,549.L,8301473111128,163.35,30,30.0,19.0,33.0,16.0,46.0,32.0,1.0,24.0,1.0,24.0,20.0,15.0,1.0,11.0,4.0,17.0,4.0,3,298,298,48678.299999999996,doing_good,343,Next 20% - Steady performers
28-59-93,ABERDEEN,488467,SP25,ABERDEEN - WALLETS & ACCESSORIES IN BLACK,BLACK,549.XS,9919482454892,145.13,94,94.0,71.0,26.0,23.0,4.0,19.0,11.0,7.0,1.0,7.0,4.0,11.0,13.0,19.0,20.0,3.0,2.0,5,335,335,48618.549999999996,doing_good,264,Next 20% - Steady performers
95-34-36,MARIAM,856183,SP25,MARIAM - WOMEN'S HANDBAGS IN BLACK,BLACK,549.2XL,3488144410066,176.37,7,7.0,60.0,34.0,18.0,12.0,19.0,2.0,6.0,21.0,23.0,22.0,1.0,21.0,3.0,21.0,4.0,0.0,3,274,274,48325.380000000005,doing_good,343,Next 20% - Steady performers
10-74-70,ABERDEEN,145905,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN OLIVE,OLIVE,549.XS,9705649933020,130.15,50,50.0,88.0,30.0,19.0,6.0,49.0,16.0,20.0,4.0,12.0,15.0,3.0,9.0,8.0,21.0,20.0,0.0,5,370,370,48155.5,doing_good,264,Next 20% - Steady performers
75-71-66,KEYSI,350197,SP24,KEYSI - WALLETS & ACCESSORIES IN RED,RED,549.S,3927028000523,157.8,16,16.0,75.0,4.0,49.0,32.0,20.0,8.0,4.0,5.0,11.0,12.0,14.0,5.0,21.0,12.0,6.0,11.0,3,305,305,48129.0,doing_good,264,Next 20% - Steady performers
24-85-47,EDITH,215303,SP24,EDITH - WOMEN'S HANDBAGS IN SAND,SAND,847.NS,9200893250681,160.31,7,7.0,5.0,47.0,24.0,32.0,18.0,13.0,9.0,13.0,4.0,17.0,24.0,21.0,22.0,6.0,14.0,23.0,3,299,299,47932.69,doing_good,343,Next 20% - Steady performers
13-15-31,ADVENTURE SEEKER,214526,SP25,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN LATTE,LATTE,990.2XL,5724299334130,147.6,96,96.0,34.0,4.0,27.0,30.0,26.0,9.0,5.0,6.0,22.0,21.0,14.0,2.0,1.0,12.0,14.0,1.0,1,324,324,47822.4,doing_good,264,Next 20% - Steady performers
78-53-75,ABERDEEN,613009,FA25,ABERDEEN - WALLETS & ACCESSORIES IN SAGE,SAGE,549.M,5190033153423,146.98,17,17.0,44.0,31.0,14.0,44.0,18.0,23.0,8.0,15.0,15.0,14.0,6.0,15.0,16.0,5.0,23.0,16.0,5,324,324,47621.52,doing_good,264,Next 20% - Steady performers
57-97-75,KEYSI,244627,FA25,KEYSI - WALLETS & ACCESSORIES IN BORDEAUX,BORDEAUX,847.NS,5704682326619,154.48,1,1.0,30.0,41.0,36.0,27.0,5.0,4.0,3.0,17.0,19.0,23.0,10.0,13.0,22.0,19.0,20.0,18.0,3,308,308,47579.84,doing_good,264,Next 20% - Steady performers
18-63-45,MARIAM,666522,KI00,MARIAM - WOMEN'S HANDBAGS IN SAGE,SAGE,730.NS,9448804102672,153.99,2,2.0,54.0,31.0,19.0,14.0,41.0,22.0,5.0,22.0,14.0,24.0,17.0,4.0,15.0,6.0,15.0,3.0,1,308,308,47428.920000000006,doing_good,343,Next 20% - Steady performers
56-49-67,ABERDEEN,205266,FA24,ABERDEEN - WALLETS & ACCESSORIES IN CAMEL,CAMEL,549.2XL,1563862214449,159.22,24,24.0,65.0,34.0,11.0,6.0,30.0,7.0,12.0,11.0,21.0,8.0,5.0,16.0,12.0,9.0,9.0,17.0,1,297,297,47288.34,doing_good,264,Next 20% - Steady performers
95-15-84,ABERDEEN,448286,FA24,ABERDEEN - WALLETS & ACCESSORIES IN EGGPLANT,EGGPLANT,730.L,4380133569783,162.09,13,13.0,45.0,49.0,10.0,19.0,15.0,17.0,22.0,10.0,20.0,3.0,15.0,2.0,8.0,2.0,17.0,24.0,4,291,291,47168.19,doing_good,264,Next 20% - Steady performers
76-34-65,ADVENTURE SEEKER,669935,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN TAUPE,TAUPE,990.M,5585545592536,162.61,18,18.0,49.0,38.0,39.0,26.0,32.0,21.0,4.0,7.0,13.0,5.0,2.0,4.0,2.0,13.0,9.0,6.0,1,288,288,46831.68000000001,doing_good,264,Next 20% - Steady performers
95-93-25,ABERDEEN,663912,FA25,ABERDEEN - WALLETS & ACCESSORIES IN SAND,SAND,549.XS,9521513286114,135.64,84,84.0,17.0,6.0,43.0,44.0,8.0,1.0,19.0,20.0,2.0,13.0,25.0,16.0,14.0,2.0,24.0,7.0,1,345,345,46795.799999999996,doing_good,264,Next 20% - Steady performers
39-96-77,KEYSI,862244,SP25,KEYSI - WALLETS & ACCESSORIES IN RED,RED,549.XS,6342874055000,156.42,26,26.0,48.0,18.0,14.0,19.0,48.0,23.0,10.0,25.0,10.0,20.0,0.0,9.0,25.0,2.0,0.0,2.0,3,299,299,46769.579999999994,doing_good,264,Next 20% - Steady performers
37-95-74,ADVENTURE SEEKER,281936,SP24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN OLIVE,OLIVE,730.XS,2738470422325,154.79,88,88.0,33.0,14.0,24.0,22.0,45.0,24.0,0.0,4.0,14.0,3.0,7.0,3.0,1.0,6.0,5.0,4.0,2,297,297,45972.63,doing_good,264,Next 20% - Steady performers
24-75-18,ADVENTURE SEEKER,819220,FA25,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN RED,RED,990.XL,6846000350610,107.65,53,53.0,92.0,21.0,22.0,42.0,44.0,7.0,10.0,2.0,19.0,18.0,15.0,18.0,18.0,2.0,20.0,24.0,3,427,427,45966.55,doing_good,264,Next 20% - Steady performers
62-64-80,KEYSI,752585,FA26,KEYSI - WALLETS & ACCESSORIES IN ELEMENTAL BLUE,ELEMENTAL BLUE,730.XL,9209207447858,140.78,13,13.0,75.0,19.0,27.0,15.0,35.0,7.0,3.0,20.0,22.0,14.0,21.0,4.0,4.0,23.0,10.0,12.0,0,324,324,45612.72,doing_good,264,Next 20% - Steady performers
84-52-69,HARPER,952273,SP24,HARPER - WOMEN'S HANDBAGS IN BLACK,BLACK,918.NS,2408850539592,187.49,5,5.0,3.0,3.0,28.0,9.0,13.0,17.0,25.0,22.0,5.0,11.0,14.0,22.0,16.0,18.0,15.0,17.0,4,243,243,45560.07,doing_good,343,Next 20% - Steady performers
