Item Product Group Code,Style,Item No_,Season Code,Item Description,Variant Color,Variant Code,Item Barcode,Selling Price,Location Code,100.0,103.0,105.0,106.0,108.0,109.0,113.0,114.0,116.0,117.0,201.0,251.0,301.0,302.0,401.0,501.0,551.0,TRUCK,Grand Total,total_quantity,total_value,tier,reorder_quantity,tier_description
30-71-34,ELIAM,675627,SP24,ELIAM - MEN'S LAPTOP BAGS IN BLACK,BLACK,990.NS,4974973633315,228.64,24,24.0,27.0,43.0,41.0,33.0,18.0,20.0,2.0,9.0,7.0,10.0,13.0,8.0,5.0,1.0,12.0,10.0,1,283,283,64705.119999999995,best_sellers,528,Top 10% performers - High demand items
49-48-29,EDITH,172669,KI00,EDITH - WOMEN'S HANDBAGS IN OLIVE,OLIVE,730.XL,3369178882072,168.0,40,40.0,88.0,2.0,25.0,48.0,45.0,8.0,5.0,24.0,15.0,7.0,17.0,13.0,10.0,8.0,17.0,12.0,4,384,384,64512.0,best_sellers,572,Top 10% performers - High demand items
98-43-51,ATTICUS,347913,FA25,ATTICUS - MEN'S LAPTOP BAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,549.S,6229856842389,224.54,64,64.0,32.0,3.0,6.0,33.0,25.0,1.0,22.0,17.0,4.0,14.0,18.0,13.0,10.0,18.0,6.0,1.0,3,287,287,64442.979999999996,best_sellers,528,Top 10% performers - High demand items
77-81-33,ELIAM,192274,FA24,ELIAM - MEN'S LAPTOP BAGS IN SAGE,SAGE,620.NS,9962567791605,217.21,25,25.0,28.0,46.0,44.0,39.0,12.0,12.0,21.0,14.0,6.0,8.0,1.0,2.0,10.0,13.0,11.0,4.0,1,296,296,64294.16,best_sellers,528,Top 10% performers - High demand items
50-96-73,KEYSI,845919,KI00,KEYSI - WALLETS & ACCESSORIES IN EGGPLANT,EGGPLANT,549.M,1519368641841,190.7,62,62.0,37.0,12.0,5.0,39.0,22.0,8.0,18.0,24.0,6.0,6.0,19.0,6.0,19.0,25.0,12.0,17.0,5,337,337,64265.899999999994,best_sellers,440,Top 10% performers - High demand items
80-74-11,KEYSI,994376,FA25,KEYSI - WALLETS & ACCESSORIES IN CHESTNUT,CHESTNUT,549.2XL,9918439728838,159.96,46,46.0,16.0,50.0,45.0,49.0,2.0,25.0,15.0,20.0,2.0,17.0,11.0,23.0,25.0,20.0,10.0,24.0,3,400,400,63984.0,best_sellers,440,Top 10% performers - High demand items
25-81-85,KEYSI,135458,FA25,KEYSI - WALLETS & ACCESSORIES IN RADIANT RED,RADIANT RED,440NS,8437925823816,190.98,84,84.0,63.0,42.0,22.0,6.0,11.0,25.0,1.0,6.0,7.0,24.0,4.0,2.0,0.0,13.0,11.0,14.0,4,335,335,63978.299999999996,best_sellers,440,Top 10% performers - High demand items
90-85-57,HADY,125089,ALL SEASON,HADY - WOMEN'S HANDBAGS IN LATTE,LATTE,730.S,8610919348641,190.02,44,44.0,97.0,14.0,25.0,2.0,38.0,6.0,6.0,5.0,5.0,19.0,16.0,3.0,12.0,3.0,21.0,20.0,3,336,336,63846.72,best_sellers,572,Top 10% performers - High demand items
95-37-47,MARIAM,476505,ALL SEASON,MARIAM - WOMEN'S HANDBAGS IN CARAMEL,CARAMEL,990.L,6468331144477,274.68,16,16.0,14.0,5.0,20.0,30.0,8.0,13.0,22.0,20.0,12.0,2.0,12.0,17.0,7.0,1.0,22.0,11.0,5,232,232,63725.76,best_sellers,572,Top 10% performers - High demand items
67-16-61,ABERDEEN,403595,FA25,ABERDEEN - WALLETS & ACCESSORIES IN LATTE,LATTE,660.NS,5970940458994,166.08,52,52.0,24.0,41.0,40.0,0.0,47.0,22.0,22.0,23.0,22.0,17.0,0.0,5.0,16.0,18.0,16.0,18.0,4,383,383,63608.64000000001,best_sellers,440,Top 10% performers - High demand items
82-81-75,WILLOWBY,805639,SP25,WILLOWBY - WOMEN'S HANDBAGS IN BRITISH TAN,BRITISH TAN,730.S,1304675126455,161.95,45,45.0,53.0,25.0,47.0,42.0,26.0,4.0,13.0,21.0,18.0,4.0,19.0,14.0,6.0,14.0,18.0,23.0,4,392,392,63484.399999999994,best_sellers,572,Top 10% performers - High demand items
49-96-10,MARIAM,910517,FA26,MARIAM - WOMEN'S HANDBAGS IN RED,RED,990.L,7322122595202,207.44,50,50.0,35.0,24.0,29.0,2.0,7.0,9.0,4.0,17.0,24.0,13.0,17.0,12.0,25.0,24.0,10.0,4.0,4,306,306,63476.64,best_sellers,572,Top 10% performers - High demand items
64-54-49,MARIAM,504402,FA24,MARIAM - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,990.XL,4308877605015,164.66,94,94.0,17.0,48.0,45.0,34.0,35.0,11.0,9.0,23.0,7.0,9.0,11.0,8.0,16.0,5.0,6.0,7.0,1,385,385,63394.1,best_sellers,572,Top 10% performers - High demand items
36-90-20,GILLES,903666,SP25,GILLES - MEN'S LAPTOP BAGS IN CHESTNUT,CHESTNUT,549.L,3080243046516,210.4,33,33.0,48.0,47.0,23.0,28.0,2.0,2.0,18.0,11.0,16.0,8.0,21.0,10.0,3.0,15.0,12.0,4.0,0,301,301,63330.4,best_sellers,528,Top 10% performers - High demand items
26-20-77,ELIAM,184926,FA24,ELIAM - MEN'S LAPTOP BAGS IN SAND,SAND,730.S,2539611868620,208.26,30,30.0,67.0,5.0,3.0,13.0,37.0,0.0,5.0,18.0,11.0,19.0,19.0,7.0,18.0,21.0,24.0,7.0,5,304,304,63311.03999999999,best_sellers,528,Top 10% performers - High demand items
31-70-60,HADY,857657,FA26,HADY - WOMEN'S HANDBAGS IN LATTE,LATTE,549.XS,3793055337835,210.37,22,22.0,41.0,37.0,26.0,37.0,9.0,9.0,6.0,21.0,15.0,0.0,1.0,12.0,9.0,25.0,7.0,22.0,1,299,299,62900.630000000005,best_sellers,572,Top 10% performers - High demand items
32-48-19,MARIAM,989355,FA25,MARIAM - WOMEN'S HANDBAGS IN SAGE,SAGE,549.M,4558502629556,202.61,2,2.0,62.0,36.0,33.0,41.0,9.0,2.0,6.0,15.0,12.0,13.0,15.0,11.0,17.0,17.0,15.0,4.0,0,310,310,62809.100000000006,best_sellers,572,Top 10% performers - High demand items
45-95-66,ABERDEEN,876447,SP25,ABERDEEN - WALLETS & ACCESSORIES IN MINK,MINK,549.XS,1695849453545,175.32,95,95.0,43.0,27.0,21.0,48.0,13.0,23.0,4.0,3.0,18.0,1.0,7.0,15.0,4.0,14.0,19.0,1.0,1,356,356,62413.92,best_sellers,440,Top 10% performers - High demand items
41-75-88,WILLOWBY,765875,FA25,WILLOWBY - WOMEN'S HANDBAGS IN DARK NAVY,DARK NAVY,549.XL,1799849184508,216.34,65,65.0,4.0,20.0,41.0,3.0,0.0,24.0,5.0,19.0,25.0,20.0,8.0,13.0,7.0,2.0,19.0,12.0,5,287,287,62089.58,best_sellers,572,Top 10% performers - High demand items
12-90-22,ABERDEEN,806300,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN CARAMEL,CARAMEL,549.S,5990847333805,193.22,60,60.0,86.0,1.0,11.0,3.0,21.0,25.0,5.0,2.0,24.0,6.0,12.0,5.0,18.0,24.0,11.0,6.0,0,320,320,61830.4,best_sellers,440,Top 10% performers - High demand items
95-18-38,HARPER,131402,ALL SEASON,HARPER - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,990.M,5537975949464,259.45,7,7.0,19.0,12.0,20.0,31.0,4.0,13.0,15.0,14.0,12.0,10.0,3.0,6.0,25.0,9.0,19.0,19.0,4,238,238,61749.1,best_sellers,572,Top 10% performers - High demand items
56-99-58,KEYSI,844887,ALL SEASON,KEYSI - WALLETS & ACCESSORIES IN LIGHT GREY,LIGHT GREY,549.S,1277756239756,179.66,35,35.0,78.0,13.0,19.0,45.0,42.0,23.0,1.0,6.0,11.0,24.0,2.0,2.0,1.0,0.0,21.0,20.0,5,343,343,61623.38,best_sellers,440,Top 10% performers - High demand items
79-74-21,ABERDEEN,830998,SP24,ABERDEEN - WALLETS & ACCESSORIES IN CARAMEL,CARAMEL,660.NS,6167743334472,169.55,14,14.0,77.0,23.0,1.0,49.0,47.0,4.0,23.0,21.0,19.0,11.0,10.0,12.0,16.0,9.0,5.0,22.0,0,363,363,61546.65,best_sellers,440,Top 10% performers - High demand items
37-95-82,MARIAM,163778,SP24,MARIAM - WOMEN'S HANDBAGS IN OLIVE,OLIVE,730.S,9252775380677,161.51,28,28.0,64.0,46.0,23.0,33.0,21.0,19.0,19.0,20.0,13.0,19.0,23.0,1.0,4.0,17.0,13.0,18.0,3,381,381,61535.31,best_sellers,572,Top 10% performers - High demand items
48-59-50,EDITH,513276,SP25,EDITH - WOMEN'S HANDBAGS IN RADIANT RED,RADIANT RED,730.L,3156484058457,183.05,77,77.0,47.0,5.0,48.0,14.0,3.0,2.0,4.0,21.0,17.0,10.0,6.0,22.0,17.0,5.0,21.0,17.0,1,336,336,61504.8,best_sellers,572,Top 10% performers - High demand items
68-25-86,HARPER,493166,FA25,HARPER - WOMEN'S HANDBAGS IN LATTE,LATTE,549.XS,6070571735953,168.45,91,91.0,67.0,29.0,22.0,35.0,11.0,8.0,18.0,2.0,13.0,1.0,4.0,6.0,18.0,14.0,13.0,12.0,5,364,364,61315.799999999996,best_sellers,572,Top 10% performers - High demand items
94-20-58,ABERDEEN,540711,SP24,ABERDEEN - WALLETS & ACCESSORIES IN SAND,SAND,549.M,4356690816123,175.17,65,65.0,91.0,7.0,23.0,48.0,20.0,7.0,0.0,8.0,17.0,4.0,13.0,12.0,9.0,8.0,10.0,7.0,4,349,349,61134.329999999994,best_sellers,440,Top 10% performers - High demand items
20-97-98,MARIAM,195179,SP25,MARIAM - WOMEN'S HANDBAGS IN SKY BLUE,SKY BLUE,990.XL,3425463500504,216.94,4,4.0,40.0,9.0,39.0,49.0,33.0,5.0,20.0,0.0,8.0,7.0,22.0,5.0,2.0,16.0,18.0,4.0,1,281,281,60960.14,best_sellers,572,Top 10% performers - High demand items
94-31-56,ABERDEEN,505280,FA26,ABERDEEN - WALLETS & ACCESSORIES IN TEAL,TEAL,990.NS,1836316892639,129.87,75,75.0,92.0,49.0,24.0,30.0,27.0,21.0,7.0,21.0,19.0,22.0,22.0,2.0,19.0,24.0,8.0,7.0,4,469,469,60909.03,best_sellers,440,Top 10% performers - High demand items
28-12-39,ATTICUS,421775,FA25,ATTICUS - MEN'S LAPTOP BAGS IN DUSK,DUSK,549.S,9313256655479,246.96,29,29.0,4.0,36.0,43.0,14.0,9.0,4.0,4.0,2.0,21.0,6.0,9.0,18.0,17.0,25.0,2.0,3.0,1,246,246,60752.16,best_sellers,528,Top 10% performers - High demand items
71-99-92,MARIAM,403390,KI00,MARIAM - WOMEN'S HANDBAGS IN TAUPE,TAUPE,730.XS,1849247861750,180.04,99,99.0,28.0,25.0,11.0,8.0,25.0,3.0,8.0,11.0,10.0,11.0,10.0,13.0,1.0,25.0,25.0,24.0,1,337,337,60673.479999999996,best_sellers,572,Top 10% performers - High demand items
13-36-93,WILLOWBY,930776,SP24,WILLOWBY - WOMEN'S HANDBAGS IN CAMEL,CAMEL,549.2XS,5267219883277,178.33,0,0.0,61.0,37.0,37.0,37.0,26.0,23.0,19.0,17.0,10.0,16.0,5.0,9.0,3.0,7.0,22.0,11.0,2,340,340,60632.200000000004,best_sellers,572,Top 10% performers - High demand items
76-59-54,WILLOWBY,319527,FA25,WILLOWBY - WOMEN'S HANDBAGS IN CHESTNUT,CHESTNUT,730.L,6844058494970,262.68,39,39.0,4.0,6.0,49.0,41.0,3.0,15.0,13.0,8.0,4.0,19.0,0.0,2.0,5.0,1.0,1.0,20.0,2,230,230,60416.4,best_sellers,572,Top 10% performers - High demand items
30-27-18,HADY,732392,ALL SEASON,HADY - WOMEN'S HANDBAGS IN LATTE,LATTE,730.NS,2615697248398,169.04,59,59.0,46.0,44.0,0.0,16.0,8.0,25.0,18.0,10.0,23.0,23.0,19.0,0.0,9.0,11.0,25.0,21.0,1,357,357,60347.28,best_sellers,572,Top 10% performers - High demand items
44-85-49,ABERDEEN,500134,FA25,ABERDEEN - WALLETS & ACCESSORIES IN LIGHT GREY,LIGHT GREY,847.NS,8154975018319,177.99,16,16.0,74.0,33.0,11.0,3.0,41.0,19.0,5.0,18.0,4.0,21.0,17.0,2.0,25.0,12.0,21.0,16.0,0,338,338,60160.62,best_sellers,440,Top 10% performers - High demand items
11-93-89,KEYSI,792159,FA25,KEYSI - WALLETS & ACCESSORIES IN CHESTNUT,CHESTNUT,440NS,3970255523636,174.18,26,26.0,38.0,27.0,40.0,37.0,12.0,8.0,10.0,12.0,24.0,12.0,24.0,9.0,17.0,14.0,25.0,10.0,1,345,345,60092.100000000006,best_sellers,440,Top 10% performers - High demand items
38-40-37,HARPER,527149,SP24,HARPER - WOMEN'S HANDBAGS IN BLACK,BLACK,990.2XL,7662058403973,164.56,75,75.0,0.0,44.0,22.0,31.0,24.0,19.0,20.0,23.0,12.0,1.0,20.0,6.0,4.0,18.0,22.0,23.0,4,364,364,59899.840000000004,best_sellers,572,Top 10% performers - High demand items
82-93-48,ADVENTURE SEEKER,535524,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN SAGE,SAGE,620.NS,5011172879311,175.55,24,24.0,89.0,36.0,0.0,45.0,21.0,22.0,0.0,22.0,11.0,20.0,6.0,17.0,3.0,1.0,20.0,4.0,3,341,341,59862.55,best_sellers,440,Top 10% performers - High demand items
38-48-25,KEYSI,347591,SP25,KEYSI - WALLETS & ACCESSORIES IN MINK,MINK,730.XS,5132586510904,181.68,66,66.0,23.0,32.0,32.0,21.0,10.0,11.0,22.0,18.0,9.0,6.0,18.0,1.0,20.0,3.0,14.0,22.0,0,328,328,59591.04,best_sellers,440,Top 10% performers - High demand items
73-43-92,WILLOWBY,245719,FA25,WILLOWBY - WOMEN'S HANDBAGS IN BORDEAUX,BORDEAUX,730.L,6783878037304,260.93,59,59.0,5.0,35.0,4.0,12.0,10.0,0.0,7.0,15.0,6.0,10.0,15.0,8.0,1.0,14.0,17.0,9.0,2,227,227,59231.11,best_sellers,572,Top 10% performers - High demand items
42-72-82,ELIAM,275834,SP24,ELIAM - MEN'S LAPTOP BAGS IN RADIANT RED,RADIANT RED,549.XL,8453294998477,217.49,85,85.0,8.0,7.0,1.0,8.0,18.0,22.0,11.0,9.0,12.0,13.0,4.0,17.0,22.0,23.0,5.0,7.0,2,272,272,59157.28,best_sellers,528,Top 10% performers - High demand items
15-58-35,MARIAM,317102,FA25,MARIAM - WOMEN'S HANDBAGS IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.NS,2403171672328,152.26,67,67.0,61.0,43.0,38.0,47.0,22.0,11.0,11.0,20.0,23.0,7.0,8.0,10.0,16.0,1.0,1.0,2.0,5,388,388,59076.88,best_sellers,572,Top 10% performers - High demand items
20-26-12,ADVENTURE SEEKER,128138,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN CAMEL,CAMEL,990.L,4512583144340,148.37,87,87.0,69.0,18.0,17.0,28.0,4.0,13.0,8.0,10.0,24.0,25.0,2.0,24.0,23.0,10.0,18.0,18.0,5,398,398,59051.26,best_sellers,440,Top 10% performers - High demand items
70-57-87,WILLOWBY,218381,FA25,WILLOWBY - WOMEN'S HANDBAGS IN SAND,SAND,730.2XS,6629301859965,167.69,44,44.0,43.0,39.0,33.0,0.0,37.0,14.0,2.0,18.0,0.0,11.0,11.0,10.0,20.0,22.0,24.0,24.0,0,352,352,59026.88,best_sellers,572,Top 10% performers - High demand items
40-16-73,BRETTA,991504,FA26,BRETTA - WOMEN'S COATS IN BORDEAUX,BORDEAUX,549.L,9542232143413,304.87,28,28.0,5.0,32.0,6.0,12.0,4.0,6.0,6.0,0.0,0.0,13.0,19.0,11.0,16.0,1.0,12.0,22.0,3,193,193,58839.91,best_sellers,770,Top 10% performers - High demand items
62-75-97,ABERDEEN,705279,SP25,ABERDEEN - WALLETS & ACCESSORIES IN CAMEL,CAMEL,990.M,4707997409509,179.36,25,25.0,2.0,50.0,37.0,18.0,44.0,22.0,7.0,12.0,3.0,15.0,24.0,24.0,20.0,2.0,21.0,2.0,1,328,328,58830.08,best_sellers,440,Top 10% performers - High demand items
57-17-72,MARIAM,443186,SP24,MARIAM - WOMEN'S HANDBAGS IN MINK,MINK,990.S,3584004079586,193.23,40,40.0,41.0,26.0,25.0,42.0,36.0,5.0,7.0,18.0,1.0,3.0,11.0,4.0,3.0,17.0,0.0,25.0,4,304,304,58741.92,best_sellers,572,Top 10% performers - High demand items
73-96-79,ABERDEEN,731097,FA24,ABERDEEN - WALLETS & ACCESSORIES IN DARK TAUPE,DARK TAUPE,730.XL,5268320189296,146.51,64,64.0,83.0,30.0,13.0,22.0,29.0,6.0,18.0,1.0,13.0,0.0,21.0,18.0,12.0,24.0,25.0,21.0,2,400,400,58604.0,best_sellers,440,Top 10% performers - High demand items
89-20-33,WILLOWBY,884334,SP25,WILLOWBY - WOMEN'S HANDBAGS IN BLACK,BLACK,990.L,1669463694363,282.84,11,11.0,12.0,0.0,13.0,12.0,48.0,2.0,14.0,6.0,20.0,9.0,3.0,16.0,13.0,9.0,13.0,6.0,4,207,207,58547.88,best_sellers,572,Top 10% performers - High demand items
93-72-35,ADVENTURE SEEKER,113566,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN BORDEAUX,BORDEAUX,730.2XS,9059485334005,177.92,43,43.0,78.0,5.0,45.0,32.0,7.0,21.0,9.0,24.0,10.0,6.0,0.0,2.0,3.0,2.0,17.0,25.0,0,329,329,58535.67999999999,best_sellers,440,Top 10% performers - High demand items
32-61-53,ABERDEEN,376821,KI00,ABERDEEN - WALLETS & ACCESSORIES IN DARK TAUPE,DARK TAUPE,549.L,6228667245004,145.43,63,63.0,96.0,15.0,40.0,39.0,9.0,3.0,19.0,11.0,2.0,22.0,22.0,21.0,2.0,24.0,10.0,1.0,0,399,399,58026.57,best_sellers,440,Top 10% performers - High demand items
80-64-47,ADVENTURE SEEKER,484335,FA24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN CAMEL,CAMEL,549.S,4483107339251,171.98,17,17.0,89.0,34.0,39.0,46.0,12.0,4.0,5.0,8.0,8.0,25.0,7.0,5.0,20.0,4.0,12.0,2.0,3,337,337,57957.259999999995,best_sellers,440,Top 10% performers - High demand items
31-54-83,KEYSI,377765,KI00,KEYSI - WALLETS & ACCESSORIES IN TAUPE,TAUPE,549.XS,2308301166476,178.87,16,16.0,83.0,42.0,1.0,25.0,13.0,8.0,15.0,17.0,15.0,24.0,7.0,1.0,19.0,11.0,21.0,4.0,0,322,322,57596.14,best_sellers,440,Top 10% performers - High demand items
73-12-30,WILLOWBY,637363,FA25,WILLOWBY - WOMEN'S HANDBAGS IN TEAL,TEAL,990.NS,9486865840629,175.88,79,79.0,21.0,33.0,4.0,34.0,26.0,0.0,14.0,7.0,12.0,11.0,23.0,24.0,14.0,8.0,10.0,7.0,1,327,327,57512.76,best_sellers,572,Top 10% performers - High demand items
84-66-76,ABERDEEN,932623,FA24,ABERDEEN - WALLETS & ACCESSORIES IN CHESTNUT,CHESTNUT,549.S,7923106312411,166.55,46,46.0,47.0,11.0,29.0,42.0,13.0,12.0,24.0,11.0,16.0,21.0,0.0,7.0,20.0,13.0,16.0,17.0,0,345,345,57459.75000000001,best_sellers,440,Top 10% performers - High demand items
55-72-25,KEYSI,545505,SP25,KEYSI - WALLETS & ACCESSORIES IN TAUPE,TAUPE,990.2XL,5751208566688,182.77,8,8.0,40.0,17.0,33.0,13.0,31.0,11.0,3.0,18.0,22.0,24.0,21.0,2.0,7.0,18.0,21.0,25.0,5,314,314,57389.780000000006,best_sellers,440,Top 10% performers - High demand items
76-82-17,KEYSI,138741,SP24,KEYSI - WALLETS & ACCESSORIES IN TAUPE,TAUPE,549.2XL,7390523376169,176.9,97,97.0,30.0,22.0,1.0,17.0,38.0,14.0,6.0,21.0,7.0,2.0,9.0,3.0,24.0,15.0,13.0,5.0,4,324,324,57315.6,best_sellers,440,Top 10% performers - High demand items
73-79-78,KEYSI,637697,ALL SEASON,KEYSI - WALLETS & ACCESSORIES IN OLIVE,OLIVE,990.XL,6260624309951,199.41,39,39.0,10.0,39.0,46.0,26.0,10.0,18.0,7.0,7.0,22.0,1.0,12.0,23.0,9.0,1.0,4.0,13.0,3,287,287,57230.67,best_sellers,440,Top 10% performers - High demand items
33-53-69,WILLOWBY,643067,FA24,WILLOWBY - WOMEN'S HANDBAGS IN LATTE,LATTE,730.XS,8436063729147,176.62,18,18.0,18.0,42.0,19.0,12.0,45.0,11.0,20.0,11.0,14.0,23.0,13.0,13.0,17.0,8.0,20.0,19.0,4,323,323,57048.26,best_sellers,572,Top 10% performers - High demand items
19-46-10,KEYSI,127666,FA26,KEYSI - WALLETS & ACCESSORIES IN CHESTNUT,CHESTNUT,730.S,5000941759155,161.54,73,73.0,25.0,34.0,46.0,29.0,18.0,20.0,3.0,2.0,17.0,6.0,16.0,20.0,5.0,15.0,1.0,23.0,4,353,353,57023.619999999995,best_sellers,440,Top 10% performers - High demand items
33-28-30,ADVENTURE SEEKER,779849,SP24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN SKY BLUE,SKY BLUE,660.NS,1366179553872,144.72,17,17.0,69.0,50.0,32.0,6.0,18.0,20.0,16.0,17.0,16.0,15.0,23.0,25.0,20.0,7.0,24.0,19.0,0,394,394,57019.68,best_sellers,440,Top 10% performers - High demand items
20-39-95,KEYSI,823359,SP25,KEYSI - WALLETS & ACCESSORIES IN ELEMENTAL BLUE,ELEMENTAL BLUE,990.2XL,5793549079460,175.27,62,62.0,48.0,8.0,23.0,37.0,30.0,0.0,22.0,20.0,23.0,0.0,1.0,2.0,12.0,9.0,6.0,22.0,2,325,325,56962.75,best_sellers,440,Top 10% performers - High demand items
49-77-66,MARIAM,694956,FA25,MARIAM - WOMEN'S HANDBAGS IN LATTE,LATTE,549.S,9223133437815,222.22,2,2.0,18.0,19.0,1.0,19.0,36.0,4.0,7.0,15.0,13.0,25.0,14.0,10.0,9.0,25.0,18.0,21.0,5,256,256,56888.32,best_sellers,572,Top 10% performers - High demand items
90-53-54,HARPER,389425,SP24,HARPER - WOMEN'S HANDBAGS IN SAND,SAND,990.XL,8503880210093,153.4,64,64.0,9.0,25.0,5.0,46.0,50.0,21.0,13.0,24.0,24.0,18.0,5.0,9.0,1.0,13.0,19.0,22.0,5,368,368,56451.200000000004,best_sellers,572,Top 10% performers - High demand items
96-63-73,HADY,777204,FA24,HADY - WOMEN'S HANDBAGS IN RED,RED,730.S,7594624623942,254.12,18,18.0,30.0,6.0,9.0,27.0,27.0,2.0,0.0,21.0,0.0,0.0,21.0,13.0,9.0,5.0,9.0,25.0,4,222,222,56414.64,best_sellers,572,Top 10% performers - High demand items
97-52-47,HARPER,964558,FA25,HARPER - WOMEN'S HANDBAGS IN RADIANT RED,RADIANT RED,620.NS,8949871700370,177.95,51,51.0,36.0,32.0,39.0,10.0,1.0,17.0,20.0,0.0,17.0,9.0,25.0,15.0,12.0,1.0,9.0,23.0,4,317,317,56410.149999999994,best_sellers,572,Top 10% performers - High demand items
31-94-18,ABERDEEN,465395,FA25,ABERDEEN - WALLETS & ACCESSORIES IN MINK,MINK,620.NS,1539840030336,198.44,22,22.0,88.0,12.0,22.0,19.0,32.0,9.0,0.0,5.0,10.0,17.0,9.0,3.0,5.0,4.0,18.0,9.0,3,284,284,56356.96,best_sellers,440,Top 10% performers - High demand items
20-78-39,EDITH,549444,SP25,EDITH - WOMEN'S HANDBAGS IN MINK,MINK,990.M,7891657067270,213.36,28,28.0,20.0,5.0,32.0,2.0,45.0,12.0,1.0,0.0,6.0,17.0,9.0,17.0,25.0,8.0,15.0,21.0,4,263,263,56113.68,best_sellers,572,Top 10% performers - High demand items
46-50-17,HADY,465030,KI00,HADY - WOMEN'S HANDBAGS IN DARK TAUPE,DARK TAUPE,730.M,5905365129257,177.07,69,69.0,95.0,1.0,12.0,0.0,6.0,0.0,9.0,25.0,22.0,24.0,8.0,4.0,1.0,20.0,17.0,2.0,4,315,315,55777.049999999996,best_sellers,572,Top 10% performers - High demand items
71-60-29,ELIAM,666361,SP25,ELIAM - MEN'S LAPTOP BAGS IN CHESTNUT,CHESTNUT,730.L,7621025504292,203.02,49,49.0,25.0,15.0,12.0,26.0,26.0,8.0,9.0,0.0,21.0,14.0,2.0,14.0,9.0,6.0,20.0,18.0,4,274,274,55627.48,best_sellers,528,Top 10% performers - High demand items
90-72-33,ABERDEEN,653818,KI00,ABERDEEN - WALLETS & ACCESSORIES IN EGGPLANT,EGGPLANT,549.2XS,5615266516192,157.54,66,66.0,73.0,19.0,7.0,14.0,12.0,13.0,14.0,1.0,21.0,20.0,7.0,11.0,21.0,3.0,25.0,25.0,4,352,352,55454.079999999994,best_sellers,440,Top 10% performers - High demand items
59-16-47,ATTICUS,764645,FA24,ATTICUS - MEN'S LAPTOP BAGS IN BRITISH TAN,BRITISH TAN,549.S,7946782954889,219.29,18,18.0,42.0,7.0,37.0,15.0,1.0,19.0,0.0,13.0,15.0,7.0,13.0,3.0,11.0,21.0,7.0,22.0,5,251,251,55041.79,best_sellers,528,Top 10% performers - High demand items
34-49-13,ABERDEEN,469918,ALL SEASON,ABERDEEN - WALLETS & ACCESSORIES IN SAND,SAND,990.NS,1791389907046,196.4,32,32.0,67.0,25.0,8.0,6.0,36.0,15.0,13.0,12.0,0.0,24.0,1.0,9.0,10.0,11.0,7.0,3.0,4,279,279,54795.6,best_sellers,440,Top 10% performers - High demand items
50-22-52,ADVENTURE SEEKER,790437,FA26,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN SAND,SAND,549.S,6000412893001,190.44,30,30.0,23.0,17.0,17.0,35.0,36.0,17.0,2.0,4.0,8.0,23.0,22.0,12.0,23.0,7.0,5.0,6.0,4,287,287,54656.28,best_sellers,440,Top 10% performers - High demand items
16-26-49,HADY,376362,FA26,HADY - WOMEN'S HANDBAGS IN SAND,SAND,990.XL,7249654891149,180.68,8,8.0,44.0,48.0,17.0,19.0,50.0,13.0,24.0,7.0,14.0,4.0,1.0,2.0,18.0,17.0,10.0,4.0,4,300,300,54204.0,best_sellers,572,Top 10% performers - High demand items
72-59-86,KEYSI,300602,FA24,KEYSI - WALLETS & ACCESSORIES IN CAMEL,CAMEL,549.S,9429610538866,148.05,43,43.0,69.0,4.0,49.0,17.0,3.0,25.0,17.0,24.0,20.0,24.0,3.0,16.0,23.0,10.0,10.0,9.0,5,366,366,54186.3,best_sellers,440,Top 10% performers - High demand items
26-95-31,ABERDEEN,160871,FA24,ABERDEEN - WALLETS & ACCESSORIES IN RED,RED,990.2XL,6839613354238,154.67,17,17.0,94.0,3.0,0.0,25.0,48.0,6.0,13.0,24.0,18.0,24.0,16.0,16.0,25.0,9.0,5.0,7.0,1,350,350,54134.49999999999,best_sellers,440,Top 10% performers - High demand items
11-49-31,MARIAM,875910,ALL SEASON,MARIAM - WOMEN'S HANDBAGS IN EGGPLANT,EGGPLANT,660.NS,4817965978385,173.73,19,19.0,88.0,14.0,37.0,24.0,7.0,2.0,24.0,4.0,12.0,13.0,20.0,1.0,13.0,0.0,24.0,9.0,5,311,311,54030.03,best_sellers,572,Top 10% performers - High demand items
38-27-49,ADVENTURE SEEKER,637963,SP24,ADVENTURE SEEKER - WALLETS & ACCESSORIES IN SKY BLUE,SKY BLUE,730.L,3587167616188,152.45,6,6.0,43.0,34.0,46.0,42.0,39.0,10.0,14.0,1.0,20.0,20.0,3.0,24.0,16.0,17.0,13.0,6.0,2,354,354,53967.299999999996,best_sellers,440,Top 10% performers - High demand items
